WKT,id,index
"POLYGON ((530797.604495618 190440.082924848,530655.329345876 190327.532325813,530690.389580207 190134.159941355,530867.726242536 190053.342166982,531009.998557251 190165.896186201,530974.937044674 190359.264559726,530797.604495618 190440.082924848))",5944,89195da6123ffff
"POLYGON ((520503.059097919 167239.120975842,520360.423065229 167126.106283343,520395.462201977 166932.303548264,520573.138699225 166851.519399532,520715.771897535 166964.537418126,520680.731466665 167158.336267395,520503.059097919 167239.120975842))",5945,89194ad8aabffff
"POLYGON ((537508.132499093 191991.760880515,537366.01224948 191879.281707919,537401.098182313 191686.001941516,537578.30606706 191605.207198715,537720.424492204 191717.691713726,537685.337553123 191910.966797906,537508.132499093 191991.760880515))",5946,89194e69517ffff
"POLYGON ((512731.489766392 175042.029673191,512588.734573415 174929.097638933,512623.741306512 174735.311921971,512801.504471994 174654.461840599,512944.256805699 174767.397160174,512909.248833186 174961.179275921,512731.489766392 175042.029673191))",5947,89194ad92b3ffff
"POLYGON ((553870.206406202 184176.897258236,553728.387360055 184064.390862373,553763.538696768 183871.190510442,553940.510945662 183790.501726535,554082.326894761 183903.013748277,554047.173642854 184096.209183565,553870.206406202 184176.897258236))",5948,89194e6e69bffff
"POLYGON ((533078.442861507 162587.780011481,532936.049335871 162474.761168043,532971.14151118 162281.031138508,533148.628638002 162200.323793323,533291.019368562 162313.345968137,533255.925767378 162507.07215687,533078.442861507 162587.780011481))",5949,89194ac230bffff
"POLYGON ((524933.049589396 188676.374968471,524790.641561481 188563.757750583,524825.688684869 188370.29902797,525003.143442141 188289.461187495,525145.548138563 188402.081722579,525110.501409181 188595.536781106,524933.049589396 188676.374968471))",5950,89195da400bffff
"POLYGON ((512960.511335097 180094.56518904,512817.796919287 179981.723299407,512852.800855346 179788.011261694,513030.521208435 179707.145231669,513173.232987089 179819.990562954,513138.227049833 180013.69848271,512960.511335097 180094.56518904))",5951,89195dac9c3ffff
"POLYGON ((545240.17758974 172683.325591798,545098.106677963 172570.562467098,545133.241875729 172377.10825683,545310.448230641 172296.421507945,545452.515801525 172409.188105762,545417.380071298 172602.637955069,545240.17758974 172683.325591798))",5952,89194e6dac7ffff
"POLYGON ((541598.150485535 160490.281869544,541455.927881043 160377.288812894,541491.059475161 160183.635605479,541668.414448711 160102.979341684,541810.63419432 160215.97572761,541775.501413488 160409.624922417,541598.150485535 160490.281869544))",5953,89194ad512bffff
"POLYGON ((532355.708844886 172867.519855251,532213.360837469 172754.67767021,532248.443370708 172561.084926193,532425.875022335 172480.338380852,532568.220142916 172593.183962722,532533.136498709 172786.772693223,532355.708844886 172867.519855251))",5954,89194ad1c0bffff
"POLYGON ((547295.407664977 193552.583042641,547153.511050365 193440.200465539,547188.633638288 193247.057528185,547365.654234864 193166.301070342,547507.548059714 193278.68703475,547472.424077756 193471.826069804,547295.407664977 193552.583042641))",5955,89194e6125bffff
"POLYGON ((513299.706960334 186338.546226634,513157.036468786 186225.818668051,513192.036861209 186032.199533146,513369.709011685 185951.309628947,513512.376736117 186064.03932039,513477.375160721 186257.656192908,513299.706960334 186338.546226634))",5956,89195daead7ffff
"POLYGON ((536958.435341698 183375.152092975,536816.254237725 183262.525070132,536851.347610392 183069.123037743,537028.623053421 182988.352444006,537170.801231959 183100.98299651,537135.706892917 183294.380613216,536958.435341698 183375.152092975))",5957,89194e69babffff
"POLYGON ((517270.435800945 194120.175575347,517127.896646789 194007.607596932,517162.904946552 193814.14216911,517340.453635747 193733.248665619,517482.989935397 193845.820053653,517447.980400364 194039.281535671,517270.435800945 194120.175575347))",5958,89195da0bb3ffff
"POLYGON ((545794.286073075 185732.338746473,545652.306373869 185619.802028628,545687.427523234 185426.530996101,545864.529558715 185345.800350474,546006.506394811 185458.34025472,545971.384056601 185651.607497882,545794.286073075 185732.338746473))",5959,89194e6ab67ffff
"POLYGON ((511606.465657585 191195.576478989,511463.78963503 191082.921695381,511498.779606558 190889.353275753,511676.446830993 190808.443526491,511819.119993992 190921.101700093,511784.128792115 191114.666233077,511606.465657585 191195.576478989))",5960,89195dae2abffff
"POLYGON ((534991.61930015 160117.920977854,534849.246013325 160004.875796288,534884.34112584 159811.139389418,535061.809336368 159730.45011777,535204.179351259 159843.498068293,535169.084427483 160037.232521669,534991.61930015 160117.920977854))",5961,89194ac2e3bffff
"POLYGON ((536169.400154952 162604.1005103,536027.071072588 162491.102554732,536062.181641163 162297.404852113,536239.62214214 162216.709235403,536381.948260408 162329.710607595,536346.836841798 162523.404179999,536169.400154952 162604.1005103))",5962,89194ac21abffff
"POLYGON ((544494.657024019 172312.944608497,544352.569639785 172200.169820545,544387.702860443 172006.701954378,544564.924569779 171926.012836425,544707.00907134 172038.79100129,544671.874746239 172232.254907311,544494.657024019 172312.944608497))",5963,89194e6da43ffff
"POLYGON ((520764.306270476 184716.080749306,520621.788315597 184603.373963907,520656.819749171 184409.813358044,520834.370574647 184328.963833012,520976.885734552 184441.674116634,520941.852863973 184635.230427177,520764.306270476 184716.080749306))",5964,89195da5853ffff
"POLYGON ((536980.084711596 194005.184888166,536837.973035318 193892.732561588,536873.055954165 193699.476150788,537050.250468277 193618.675293235,537192.359146165 193731.130405744,537157.27613291 193924.383898368,536980.084711596 194005.184888166))",5965,89194e6b34fffff
"POLYGON ((536389.468270722 165880.273948415,536247.170946881 165767.341402805,536282.277685755 165573.694240956,536459.685723757 165492.98519855,536601.980786022 165605.9214411,536566.869750605 165799.562812595,536389.468270722 165880.273948415))",5966,89194ac25d7ffff
"POLYGON ((523513.893951849 175825.414398941,523371.375413905 175712.570016557,523406.420446107 175518.919126581,523583.985557542 175438.11654965,523726.501505129 175550.964214412,523691.455177878 175744.611037477,523513.893951849 175825.414398941))",5967,89194ada3abffff
"POLYGON ((507928.180006014 176337.190470665,507785.329411618 176224.248232067,507820.312935578 176030.433353163,507998.148478941 175949.564613982,508140.996433579 176062.510198114,508106.011721519 176256.321134229,507928.180006014 176337.190470665))",5968,89195d3600fffff
"POLYGON ((526291.130626844 177581.754116201,526148.681916485 177468.955203119,526183.73396821 177275.35650162,526361.235913926 177194.560723979,526503.681756841 177307.363040832,526468.628521488 177500.957731675,526291.130626844 177581.754116201))",5969,89194ada523ffff
"POLYGON ((517673.077667455 185590.836675555,517530.492202938 185478.127013973,517565.501771948 185284.548484161,517743.098188843 185203.683679112,517885.681052079 185316.396746135,517850.66992864 185509.971242856,517673.077667455 185590.836675555))",5970,89195daed0fffff
"POLYGON ((529506.601208439 184995.459569113,529364.270330684 184882.812249568,529399.334450702 184689.354395611,529576.730598941 184608.547933102,529719.058581526 184721.198811665,529683.993312965 184914.652739237,529506.601208439 184995.459569113))",5971,89195da6b4fffff
"POLYGON ((538773.119669843 185918.385712938,538630.987872481 185805.808207697,538666.084978347 185612.463081884,538843.315367608 185531.699926095,538985.444463884 185644.281081192,538950.346041774 185837.621996091,538773.119669843 185918.385712938))",5972,89194e69d47ffff
"POLYGON ((523036.674952775 197348.065956367,522894.277631908 197235.590215487,522929.300538338 197042.230103656,523106.721916879 196961.349755183,523249.116410625 197073.828905061,523214.092317144 197267.185013216,523036.674952775 197348.065956367))",5973,89195da7453ffff
"POLYGON ((547282.687594152 185585.549249696,547140.740215219 185473.024346512,547175.866684993 185279.767377444,547352.941559321 185199.040075843,547494.886035936 185311.56861542,547459.758540569 185504.820820335,547282.687594152 185585.549249696))",5974,89194e6f6c3ffff
"POLYGON ((518733.656171712 183331.51538555,518591.082597854 183218.770711424,518626.108046313 183025.167175843,518803.708183543 182944.312398172,518946.279012517 183057.060376477,518911.252344392 183250.659921015,518733.656171712 183331.51538555))",5975,89195da5a63ffff
"POLYGON ((541635.316448073 180002.724315968,541493.21734261 179890.064384158,541528.336322425 179696.669468186,541705.554791633 179615.939009755,541847.65060008 179728.602734028,541812.530953245 179921.993460147,541635.316448073 180002.724315968))",5976,89194ad2503ffff
"POLYGON ((533511.632869871 165590.108347305,533369.266016214 165477.146263102,533404.35398637 165283.467526492,533581.809873743 165202.754857642,533724.173739013 165315.72047668,533689.084492126 165509.395615277,533511.632869871 165590.108347305))",5977,89194ac20cbffff
"POLYGON ((538657.352093916 181181.876878722,538515.195219347 181069.223424538,538550.299744312 180875.820730648,538727.562620649 180795.076364829,538869.717680155 180907.734235523,538834.611496603 181101.132121899,538657.352093916 181181.876878722))",5978,89194ad26afffff
"POLYGON ((531825.443147698 173996.939889437,531683.090593536 173884.114080738,531718.170153536 173690.531034013,531895.603323529 173609.777809445,532037.952961283 173722.607025821,532002.872358639 173916.18604998,531825.443147698 173996.939889437))",5979,89194ad1137ffff
"POLYGON ((522922.404455614 194384.130891404,522779.989369489 194271.600210763,522815.017800795 194078.192315887,522992.462667636 193997.319166993,523134.875108365 194109.853504101,523099.845510606 194303.257542234,522922.404455614 194384.130891404))",5980,89195da700fffff
"POLYGON ((518788.62669855 164994.333431058,518645.939113015 164881.268580508,518680.973459443 164687.417092937,518858.696543129 164606.634407177,519001.381245516 164719.702629117,518966.345747367 164913.550165545,518788.62669855 164994.333431058))",5981,89194aca473ffff
"POLYGON ((528568.400318491 193762.063762202,528426.103837706 193649.559241495,528461.158265963 193456.207691347,528638.511204664 193375.364518885,528780.804249914 193487.872603296,528745.748356498 193681.220172661,528568.400318491 193762.063762202))",5982,89195da60cfffff
"POLYGON ((537045.587139668 173929.365266913,536903.346349272 173816.573336952,536938.444531333 173623.045719101,537115.784558543 173542.313758369,537258.022448246 173655.109000151,537222.923211427 173848.632890968,537045.587139668 173929.365266913))",5983,89194ad01c7ffff
"POLYGON ((524608.706203544 186871.561533538,524466.278459228 186758.912405448,524501.320532548 186565.424902051,524678.790699176 186484.589845243,524821.214052726 186597.242649379,524786.172090716 186790.726583545,524608.706203544 186871.561533538))",5984,89195da4313ffff
"POLYGON ((527020.682028649 170853.265848586,526878.210550213 170740.357943289,526913.273463881 170546.678759946,527090.809078707 170465.911781215,527233.277700341 170578.823165828,527198.213563964 170772.498049972,527020.682028649 170853.265848586))",5985,89194ada9cfffff
"POLYGON ((536533.702460679 183923.490574072,536391.515030133 183810.871350208,536426.605418554 183617.473347954,536603.88443593 183536.698699064,536746.069010128 183649.321368116,536710.977423307 183842.715240988,536533.702460679 183923.490574072))",5986,89194e69b13ffff
"POLYGON ((519383.760190036 186943.185442849,519241.228500073 186830.504994931,519276.251325839 186636.955508726,519453.807876652 186556.091435289,519596.3375027 186668.775949453,519561.312811952 186862.320436952,519383.760190036 186943.185442849))",5987,89195da5ecbffff
"POLYGON ((554623.765824817 191625.935902201,554482.009051733 191513.560562638,554517.161793088 191320.474385585,554694.070020275 191239.766382599,554835.816605904 191352.141326205,554800.664974869 191545.22460606,554623.765824817 191625.935902201))",5988,89194e60217ffff
"POLYGON ((531021.934740776 195480.907516931,530879.700228094 195368.448821756,530914.765755498 195175.149518212,531092.06585121 195094.313439702,531234.295772991 195206.775877746,531199.228207828 195400.070881881,531021.934740776 195480.907516931))",5989,89195db4b4fffff
"POLYGON ((524766.488235862 165300.583743157,524623.931613651 165187.561214591,524658.989514452 164993.775238423,524836.605532388 164913.015802518,524979.159375317 165026.041718887,524944.0999796 165219.823683465,524766.488235862 165300.583743157))",5990,89194ad89a7ffff
"POLYGON ((511347.105548145 176383.12613965,511204.329299504 176270.210418187,511239.328500094 176076.430906826,511417.105422823 175995.571350837,511559.878879471 176108.490543045,511524.878205398 176302.265820606,511347.105548145 176383.12613965))",5991,89195d365a7ffff
"POLYGON ((516632.768121643 194943.243887845,516490.220466828 194830.68635203,516525.225827063 194637.225548634,516702.780022166 194556.326287497,516845.324806133 194668.887251913,516810.318265851 194862.344048984,516632.768121643 194943.243887845))",5992,89195da0b9bffff
"POLYGON ((544085.604496788 181724.135192736,543943.564673971 181611.523949863,543978.686685465 181418.182228206,544155.849878994 181337.455995926,544297.886897168 181450.070714569,544262.763526472 181643.408189837,544085.604496788 181724.135192736))",5993,89194e68963ffff
